date,CPIAUCSL,UNRATE,FEDFUNDS,M1SL,MRTSSM44000USS,UMCSENT,PCUOMFGOMFG,W875RX1,M2SL,DTCTHFNM,AMBSL,BUSLOANS,PCU311311,BOPGSTB,TWEXMMTH,USASARTMISMEI,IR,IQ,IMPGS,NETEXP,OECDCPALTT01GYM,CMRMTSPL,INDPRO,PERMIT,GPDIC1,MTSDS133FMS,POILBREUSDM,GS10,NONBORRES,CES0600000007
1992-10-01,0.03279883381924198,0.04285714285714293,-0.4049904030710173,0.14316628701594536,,-0.0638569604086846,0.01632302405498276,0.02110269606817572,0.01895776911401459,0.03970730952525692,0.11074597943742992,-0.03883296740034703,0.0042918454935623185,,-0.023153293702181887,0.032604396611026765,0.026567481402762994,-0.0031055900621117516,0.07875350556974325,1.0448531644471437,-0.1542110638555284,0.033719612863611914,0.029681984481164436,0.14228052472250252,0.07717101246208236,0.33333333333333326,-0.08546775060419942,-0.1248339973439575,0.033138401559454245,0.0024875621890545485
1992-11-01,0.031204644412191396,0.05714285714285716,-0.3575883575883576,0.1443217665615142,,0.23444283646888575,0.014592274678111528,0.023280408555167442,0.018125092853959357,0.05848596994183208,0.11298041615667054,-0.034801620784435716,0.005163511187607606,,0.037198342331784984,0.03230175776141153,0.015873015873015817,-0.005170630816959676,0.07875350556974325,1.0448531644471437,-0.2178287292221477,0.03884448087686465,0.03502350305885993,0.13617886178861793,0.07717101246208236,-0.26761256825709423,-0.09053581500282093,-0.07412398921832886,0.032136105860113506,0.0024875621890545485
1992-12-01,0.02966714905933454,0.013698630136986356,-0.3408577878103837,0.14258639910813842,,0.3343108504398826,0.016379310344827536,0.05837296759208055,0.01556847162090036,0.05194988787009902,0.10585594443251156,-0.03540171636256373,0.010344827586207028,,0.05474825578811715,0.04595006379552857,0.0010604453870626251,0.006269592476489061,0.07875350556974325,1.0448531644471437,-0.23247326006605806,0.06861953038846846,0.04135199673843393,0.10838831291234685,0.07717101246208236,14.369771112865035,0.0009895201801477516,-0.04513399153737663,0.019855595667870096,0.0
1993-01-01,0.03253796095444694,0.0,-0.250620347394541,0.13181019332161692,0.0723498383529011,0.3229629629629629,0.021570319240724833,0.019196028407915566,0.011209038211285938,0.0441349256172654,0.11065380855249662,-0.029510123539845834,0.012931034482758674,0.9106614017769004,0.0688687631634588,0.038444364288771515,0.0031914893617019935,0.007314524555903867,0.08281990576365339,1.7125048694974678,-0.14814039359859954,0.050939137164851545,0.05099707593779779,0.0928505106778088,0.12331740023362658,-2.9030508041868774,-0.035765599343181464,-0.06116642958748231,0.0053956834532373765,0.00746268656716409
1993-02-01,0.032467532467532534,-0.04054054054054068,-0.25369458128078815,0.11705577172503245,0.06142382644016231,0.25872093023255816,0.022355975924333693,0.01953333973470861,0.004264705882352837,0.03890566048077071,0.11170695338956405,-0.026611421098432064,0.011177987962166736,3.3273164861612514,0.04707795737998732,0.027888621122457824,0.0021276595744681437,0.004153686396677125,0.08281990576365339,1.7125048694974678,-0.16696886298424285,0.04695857388845215,0.048427334776900866,0.0017452006980802626,0.12331740023362658,-0.013867425782838505,0.01852567642186642,-0.14713896457765674,-0.023593466424682408,0.007444168734491496
1993-03-01,0.030194104960460155,-0.05405405405405406,-0.22864321608040206,0.10857264866019012,0.05413303361602129,0.13026315789473686,0.02491408934707895,0.015011515683263976,0.002291489174182537,0.030654685117630365,0.10644861142389805,-0.02651105541074339,0.011158798283261717,1.5660734570238546,0.009242261753976244,0.02320155082089892,0.008519701810436597,0.004158004158004047,0.08281990576365339,1.7125048694974678,-0.216592879530503,0.036169008657879864,0.03879966052298678,-0.02402957486136781,0.12331740023362658,-0.1328679602460956,0.06702031223770555,-0.2068965517241379,-0.03558718861209964,0.0024875621890545485
1993-04-01,0.031563845050215145,-0.04054054054054068,-0.20643431635388743,0.1099809281627464,0.07395022697795062,0.10880829015544036,0.0239520958083832,0.02186457364765082,0.0034120657705092317,0.03667547003380611,0.1078197623996402,-0.031003873416016625,0.018025751072961338,1.0730138308137667,-0.011136868075170447,0.04084920509497092,0.017094017094017255,0.004149377593360981,0.08700191668272739,0.9271379773087716,-0.2062448536282605,0.03462806068972579,0.033844897284653674,0.04743833017077792,0.06930766614409656,-0.46469903444497707,-0.0122624596629608,-0.20187165775401072,0.12103174603174605,0.007407407407407307
1993-05-01,0.0322118826055835,-0.06578947368421051,-0.2146596858638743,0.12129181569535041,0.07781356955909002,0.01388888888888884,0.018707482993197244,0.016851640280724833,0.011269346201377095,0.030162774065776388,0.10953464455211015,-0.023605471987390603,0.01449275362318847,0.11482521051288597,-0.002548916625356834,0.04426709967808473,0.015957446808510634,0.004136504653567741,0.08700191668272739,0.9271379773087716,-0.17005017772035647,0.04536203210288181,0.02652215300645122,0.05303030303030298,0.06930766614409656,-0.20973638637675585,-0.07020972354623711,-0.182679296346414,0.1498973305954825,0.004950495049504955
1993-06-01,0.029978586723768963,-0.10256410256410253,-0.1914893617021276,0.12658493136330295,0.06893858477970638,0.013681592039801016,0.013570822731127974,0.009791175753636194,0.014439794895974467,0.023220321376918873,0.11722097708824464,-0.018000766308640115,0.01191489361702125,1.4536118980169972,0.02604507985186011,0.037965693808333256,0.0021097046413502962,0.004145077720207224,0.08700191668272739,0.9271379773087716,-0.15728879420916564,0.044020464808271154,0.028203236795116826,0.06906338694418168,0.06930766614409656,1.9346906398730832,-0.1677571597125408,-0.17906336088154273,0.15618661257606492,0.00496277915632759
1993-07-01,0.028469750889679624,-0.10389610389610382,-0.058461538461538454,0.12592131215613,0.07996099787080202,0.005221932114882533,0.012733446519524572,0.014050315318369977,0.014172485930640244,0.04092868057236165,0.11550025174422807,-0.018965516378247727,0.016211604095563104,1.2948579647608773,0.06787446928535368,0.04983482280492346,-0.008394543546694666,0.0041407867494824835,0.06107223837616704,0.7759821242984826,-0.08462341798351869,0.025238941705882922,0.02163449470354939,0.07805325987144163,0.05366996069353758,-0.0827403991007486,-0.17305104521146963,-0.1505847953216375,0.16161616161616155,0.00992555831265518
1993-08-01,0.02840909090909083,-0.10526315789473684,-0.08181818181818179,0.1237547499229743,0.07572136866423507,0.015768725361366753,0.008503401360544283,0.012011890285096527,0.013798987878074431,0.03593692212335897,0.11198785694388391,-0.015974735105036997,0.01707941929974388,0.25274971941638613,0.0730704028121798,0.04592952882580614,-0.013584117032392817,0.007268951194184803,0.06107223837616704,0.7759821242984826,-0.07886010715262992,0.04715041507502904,0.026150111134423115,0.1441860465116278,0.05366996069353758,-0.06725406191900407,-0.14934877464649832,-0.13808801213960553,0.15030060120240485,0.00992555831265518
1993-09-01,0.027639971651311157,-0.11842105263157887,-0.04037267080745355,0.11761133603238871,0.0699268618764255,0.030423280423280685,0.006802721088435382,0.014285908282296145,0.012286309122364392,0.03685412317593828,0.11305424458775404,-0.021708374999331537,0.015358361774743923,0.9917847025495752,0.05783168627600177,0.041273937886066925,-0.014598540145985495,0.0031055900621119736,0.06107223837616704,0.7759821242984826,-0.10984616939966407,0.041987829838123325,0.028234372813231712,0.12298025134649904,0.05366996069353758,0.6039548022598871,-0.20450319256188998,-0.16510903426791268,0.1442495126705654,0.01492537313432818
1993-10-01,0.02752293577981657,-0.06849315068493156,-0.03548387096774186,0.1089967121649893,0.0727196930713061,0.12824010914051853,0.009298393913778513,0.0161863133451714,0.009609206145218652,0.055757677103825065,0.1137690117369261,-0.021702398083824792,0.017094017094017033,0.8732954545454545,0.042570021213101716,0.04377021438292039,-0.01759834368530011,0.006230529595015577,0.08207704462802234,0.558103521425541,-0.07275565064574874,0.04222022092881561,0.028768573847148593,0.13692579505300362,0.07620105793818732,-0.06906869978685026,-0.18063694539021447,-0.19119878603945373,0.12641509433962272,0.00992555831265518
1993-11-01,0.027445460942997935,-0.10810810810810823,-0.02265372168284785,0.10672442650388891,0.08471640741488318,-0.048065650644783076,0.009306260575296044,0.014700282854656077,0.012724354297388052,0.05686511203245748,0.10706803547764521,-0.02158554934396295,0.022260273972602773,0.7681451612903225,0.011852072611459263,0.05558356182219715,-0.016666666666666607,0.008316008316008316,0.08207704462802234,0.558103521425541,-0.05001201104613462,0.0457846735751557,0.02963443550344458,0.21377459749552763,0.07620105793818732,0.17279838660392355,-0.206092478666403,-0.16739446870451247,0.1208791208791209,0.012406947890818865
1993-12-01,0.028109627547435068,-0.12162162162162171,0.013698630136986356,0.10215630793248098,0.08062899225005471,-0.03076923076923077,0.007633587786259444,0.012736773350751074,0.014541419686395995,0.07180786484598167,0.10881316613047964,-0.021448591816362828,0.022184300341296925,0.020703194717115903,0.016241836949652422,0.05145164828889426,-0.009533898305084776,0.010384215991692702,0.08207704462802234,0.558103521425541,-0.025246592423322056,0.033011349816504776,0.03407657363734096,0.24234693877551017,0.07620105793818732,-0.8021670475261252,-0.25792942632117566,-0.14771048744460857,0.1115044247787611,0.01488833746898277
1994-01-01,0.02450980392156854,-0.09589041095890416,0.009933774834437026,0.09821428571428559,0.06323506077242858,0.055991041433370636,0.007601351351351315,0.023583693019605834,0.016320084232692933,0.08002698355514726,0.11124906271394575,-0.013522259401550607,0.02127659574468077,0.6034616378196849,0.0055802119955978835,0.03790971130123699,-0.008483563096500446,0.016597510373443924,0.08939812100499078,0.4468440327445067,-0.11499832707356328,0.03160387217409011,0.03321593919437493,0.18096856414613427,0.09146159848384006,-0.48861387798906664,-0.18468652250782325,-0.12878787878787878,0.10912343470482999,0.00987654320987641
1994-02-01,0.02515723270440251,-0.07042253521126762,0.0726072607260726,0.09946782776971452,0.08564243021514595,0.07621247113163987,0.007569386038687842,0.019051463168516802,0.017923561282764622,0.08228254910822042,0.11283393798361918,-0.009217502184453719,0.024659863945578175,1.5709121245828697,-0.004335117953247147,0.05884345159186943,-0.0031847133757961776,0.013443640124095158,0.08939812100499078,0.4468440327445067,-0.10996299461998249,0.042376182259040496,0.02892082120470052,0.10540069686411146,0.09146159848384006,-0.1429337292259475,-0.2535035645550404,-0.04632587859424919,0.10594795539033464,-0.007389162561576512
1994-03-01,0.026517794836008246,-0.0714285714285714,0.08794788273615639,0.09793913713405211,0.11640560380479736,0.06519208381839348,0.005029337803855949,0.026175394049082312,0.02004865609520179,0.10572540672552067,0.11316823383530927,0.005964233877119085,0.02716468590831922,-0.045890512025970165,0.0012339904664284695,0.08746781572977902,-0.007391763463569179,0.016563146997929712,0.08939812100499078,0.4468440327445067,-0.08580145361062719,0.06647429509830927,0.040251572327044016,0.27083333333333326,0.09146159848384006,-0.26513394278437263,-0.2692094697494126,0.08361204013377921,0.0977859778597785,0.01985111662531036
1994-04-01,0.02364394993045882,-0.09859154929577452,0.20270270270270263,0.08925162275677745,0.08886079293491589,0.08177570093457942,0.003341687552213868,0.027164095221527962,0.020520036349778614,0.11142641146706578,0.11155811966265583,0.025379778920679774,0.019392917369308593,0.22373933281613656,0.025818300889086876,0.06355373344092907,-0.005252100840336116,0.01446280991735538,0.11347362278212048,0.4333961099593271,-0.005027963665196977,0.055404063078244636,0.04328239147509039,0.26086956521739135,0.13858983967972494,1.2328258922860433,-0.19639947358838272,0.1675041876046901,0.08849557522123885,0.007352941176470784
1994-05-01,0.02288488210818307,-0.14084507042253525,0.33666666666666667,0.07261469180973812,0.07299897263472488,0.15566625155666247,0.005008347245408995,0.029667081310273735,0.015682737350519282,0.13440193909100673,0.10447957147358466,0.028592482968132327,0.013445378151260456,0.7688258182650491,0.02070387488286185,0.04893576070275052,0.0,0.014418125643666402,0.11347362278212048,0.4333961099593271,0.01817741031721143,0.056285139469243406,0.052240072580943764,0.2553956834532374,0.13858983967972494,-0.13272732191651115,-0.11611449502975402,0.1887417218543046,0.0535714285714286,0.014778325123152802
1994-06-01,0.02494802494802495,-0.12857142857142867,0.3980263157894737,0.06520323690819474,0.0881425368613662,0.11901840490797544,0.007531380753138084,0.03101991550995775,0.010777364629328323,0.15351956621723528,0.1004056347104818,0.03186090762171623,0.007569386038687842,0.20940972723336704,0.0052033994487992175,0.061766694755730045,0.013684210526315743,0.016511867905056654,0.11347362278212048,0.4333961099593271,0.03372777989175191,0.05621705006883437,0.05692068237695791,0.20088495575221232,0.13858983967972494,0.337958374628345,-0.02997808996004858,0.1912751677852349,0.04561403508771922,0.01728395061728394
1994-07-01,0.0269896193771626,-0.11594202898550732,0.392156862745098,0.060944126867047865,0.07348786360062887,0.1558441558441559,0.013411567476949049,0.030733840660148948,0.013422428820453192,0.12999290468561275,0.10206076550087673,0.04861727244274494,0.005037783375315019,0.3693199623942338,-0.03394103719289976,0.045293143734604024,0.028571428571428692,0.017525773195876226,0.15919338311660325,0.4171518857711325,-0.006762795725920534,0.056700130378417146,0.05552074791384487,0.13713798977853497,0.12764828051803478,-0.1611794729261945,0.07830055411114678,0.25645438898450945,0.03652173913043488,0.01228501228501222
1994-08-01,0.02900552486187835,-0.11764705882352944,0.4752475247524752,0.05154450740266858,0.09100587055247189,0.1862871927554981,0.024451939291737057,0.03022737286212096,0.011608671677743265,0.1394854499900784,0.09469228330998658,0.058512414018641046,0.008396305625524736,0.48772621394015414,-0.026009096871288495,0.0603146755593158,0.03389830508474567,0.019587628865979534,0.15919338311660325,0.4171518857711325,0.02775648308855838,0.0761384880311422,0.06373617589093827,0.11951219512195133,0.12764828051803478,0.05186757951295595,0.004501474863929156,0.27464788732394374,0.026132404181184565,0.009828009828009687
1994-09-01,0.02965517241379323,-0.11940298507462688,0.5307443365695794,0.043198695888426064,0.09511938159232636,0.17458279845956337,0.022804054054053946,0.03799654576856648,0.0098198250391055,0.17283069675430163,0.08471412608367745,0.06750053081629903,0.007563025210084007,0.18190869008675858,-0.03383917512795909,0.0633374750376352,0.028571428571428692,0.02270381836945301,0.15919338311660325,0.4171518857711325,0.07875276409443521,0.06202248829654411,0.06137957613147349,0.12869704236610713,0.12764828051803478,-0.4991194082423388,-0.006252288281184626,0.39179104477611926,0.013628620102214661,0.007352941176470784
1994-10-01,0.026098901098901228,-0.1470588235294118,0.591973244147157,0.03333033869373825,0.09640222242462881,0.12091898428053205,0.017587939698492372,0.0505007056925868,0.00798449388144773,0.1644642956724327,0.07955523297142397,0.0816285253103044,0.005042016806722671,0.3888383378829239,-0.053803118676348016,0.06839381820335988,0.03161222339304537,0.028895768833849367,0.15503678281562694,0.38753420740922273,0.07204538165198948,0.06557658334498995,0.062225406936672334,0.08547008547008539,0.11542806301633735,-0.30995993131081856,-0.0054937194197276495,0.452157598499062,-0.01005025125628145,0.009828009828009687
1994-11-01,0.026027397260274032,-0.1515151515151515,0.7516556291390728,0.02384129525842904,0.08469092524340605,0.12807881773399,0.021793797150041927,0.0468123885977727,0.004927811878620236,0.16597084614017654,0.0792942023766654,0.09307556851727283,0.0016750418760467234,0.3704389965792474,-0.057990350694024695,0.0571349438988753,0.04343220338983045,0.035051546391752675,0.15503678281562694,0.38753420740922273,0.12923662216765552,0.06947803388546059,0.06435380995770501,-0.012527634487840777,0.11542806301633735,-0.029650087282770077,0.1426568837986153,0.39160839160839167,-0.022875816993464082,0.009803921568627638
1994-12-01,0.02597402597402576,-0.15384615384615385,0.8412162162162162,0.01867917847025513,0.07946551221745835,0.07823129251700678,0.02441077441077444,0.011699451789745297,0.003424953230680705,0.16352263056096472,0.0727030494424159,0.10300219250566367,-0.0033388981636058856,0.47858017135862907,-0.04614004903014368,0.052327266481370094,0.05240641711229954,0.039054470709146916,0.15503678281562694,0.38753420740922273,0.15868355205671647,0.07411315983516142,0.06882641578601034,-0.04449007529089666,0.11542806301633735,-0.3766385463984425,0.1830293508075893,0.35355285961871763,-0.02547770700636942,0.009779951100244544
